 18  37  49  50  51  63  75  91
 6  11  28  39  40  73  76  80
 7  11  24  61  62  76  85  93
 1  21  46  55  70  73  80  85
 16  25  26  34  37  52  76  77
 9  15  25  29  39  50  71  90
 1  10  29  32  36  39  80  99
 4  25  39  46  47  75  76  81
 3  12  28  51  61  67  71  84
 7  8  22  23  56  58  87  96
 11  27  58  64  76  77  80  93
 16  26  52  60  61  64  84  92
 25  57  64  66  73  89  90  92
 8  12  14  28  39  57  75  96
 34  36  42  50  62  87  90  95
 45  57  62  67  76  86  89  93
 25  38  62  74  81  86  89  94
 45  52  53  56  61  66  69  86
 20  32  40  49  51  77  93  94
 0  18  24  32  41  45  79  95
 16  33  36  54  57  64  65  82
 5  9  12  44  77  93  95  98
 1  24  50  54  65  76  77  96
 4  9  27  33  56  77  85  93
 14  43  61  64  73  80  96  98
 40  42  61  64  82  84  90  95
 4  25  39  54  66  82  88  95
 11  14  38  39  47  63  68  80
 8  14  54  55  64  77  93  94
 5  24  33  42  46  85  87  88
 11  32  50  59  60  74  80  82
 5  9  34  50  55  60  80  81
 0  11  19  21  36  50  60  96
 26  41  66  67  69  86  89  93
 30  31  47  64  72  83  97  98
 9  43  45  60  63  77  81  87
 23  31  32  43  57  65  70  93
 6  19  43  45  54  55  77  93
 25  30  35  41  46  58  74  79
 15  36  50  57  70  71  78  86
 4  13  22  36  50  53  72  93
 10  19  40  47  61  77  95  97
 40  45  46  56  58  64  91  95
 29  45  47  50  57  58  78  97
 6  22  26  37  46  51  79  83
 0  17  36  47  78  79  88  98
 13  19  42  44  47  63  85  93
 11  31  36  42  48  56  67  68
 4  16  18  30  43  70  79  86
 10  12  17  30  46  61  78  95
 9  15  31  32  37  54  55  92
 0  16  32  48  55  68  70  79
 1  13  39  54  56  66  81  98
 5  30  54  60  66  68  82  96
 11  13  32  37  44  54  57  66
 7  17  21  28  34  66  88  94
 26  27  30  36  52  62  65  68
 16  27  31  35  44  48  50  55
 13  22  27  50  59  72  75  90
 4  21  34  40  46  54  58  98
 5  6  7  20  36  65  68  75
 14  20  73  74  82  85  88  99
 13  29  31  46  60  68  87  91
 0  10  36  61  65  70  84  86
 5  16  34  40  44  56  62  72
 1  23  29  49  59  65  69  92
 4  10  42  50  57  75  86  87
 30  41  51  52  55  80  90  96
 12  23  33  35  59  66  74  79
 18  26  35  40  66  89  97  99
 10  11  13  29  39  43  59  86
 23  24  36  45  57  58  71  76
 2  25  30  34  37  43  58  66
 3  10  22  29  59  80  93  96
 20  24  34  37  50  75  80  94
 15  32  62  67  74  83  86  96
 1  36  40  42  56  58  61  65
 28  30  31  33  39  40  63  79
 1  23  35  37  41  59  64  69
 16  33  34  36  59  74  91  93
 14  23  36  46  80  87  91  99
 4  12  19  34  45  51  87  93
 3  10  26  34  37  41  58  94
 8  11  17  51  85  88  93  96
 6  20  25  30  38  50  61  91
 6  15  35  39  58  69  85  88
 12  17  20  26  28  59  67  88
 10  19  28  44  56  65  83  93
 8  21  25  31  36  47  84  96
 0  26  37  40  41  49  68  92
 19  22  33  49  50  82  95  98
 18  28  44  75  78  81  91  96
 3  25  37  39  63  79  84  86
 2  13  14  18  33  64  73  92
 15  19  34  47  50  63  71  96
 30  31  42  47  74  91  93  99
 5  11  20  39  42  51  58  75
 0  3  47  48  53  61  66  81
 3  15  17  24  34  44  78  79
 28  29  40  58  65  80  87  89
 12  14  15  28  45  47  55  95
 1  3  28  37  50  53  71  87
 19  26  27  34  40  43  79  94
 15  36  38  39  52  76  88  91
 19  23  31  33  40  64  74  80
 7  21  29  32  49  59  69  79
 16  38  50  53  62  66  83  84
 36  37  54  67  89  92  93  96
 23  42  69  78  83  87  88  96
 19  26  36  37  49  53  56  72
 13  27  45  47  54  62  65  96
 16  18  21  39  40  52  85  98
 7  21  48  60  74  77  79  97
 11  15  23  25  39  46  59  66
 0  8  38  55  57  59  64  96
 10  22  28  35  44  75  78  86
 0  8  31  43  49  84  90  92
 1  20  24  49  61  77  79  86
 0  14  39  65  70  84  86  93
 4  16  27  28  65  66  85  97
 11  32  34  37  41  60  63  92
 5  7  17  33  38  39  68  93
 9  27  33  48  72  95  96  97
 1  5  31  32  41  59  88  93
 14  18  31  36  77  79  83  87
 7  16  41  53  82  88  96  97
 4  17  31  64  79  92  96  99
 2  29  40  62  73  83  86  95
 13  14  15  16  25  46  72  74
 3  14  16  27  47  60  85  95
 3  19  27  29  63  71  97  99
 15  22  39  41  50  60  89  92
 6  22  23  28  32  47  60  72
 0  2  38  43  65  76  91  96
 37  39  49  52  60  66  82  98
 15  37  38  40  70  83  85  87
 1  3  18  23  25  35  57  90
 14  20  24  30  34  61  71  82
 0  8  11  26  46  55  61  85
 13  46  49  53  81  83  89  94
 8  37  38  50  57  75  76  83
 6  17  20  26  33  35  36  68
 21  26  35  39  41  78  80  98
 21  31  43  44  49  53  77  93
 20  47  49  67  70  73  82  89
 28  46  50  51  66  81  91  92
 9  16  26  42  63  83  89  96
 26  39  46  48  51  63  78  92
 14  16  24  25  33  34  54  94
 44  49  54  62  66  73  79  83
 18  29  38  58  62  77  78  87
 7  17  19  40  51  64  76  92
 10  11  29  32  38  65  73  75
 21  41  51  79  85  91  92  95
 10  40  78  84  91  92  93  96
 7  9  19  28  41  66  68  82
 4  15  21  28  52  54  55  58
 12  37  48  56  73  79  82  91
 5  34  36  37  48  49  66  98
 3  15  35  65  74  77  84  85
 3  4  24  29  40  52  62  75
 12  24  35  44  48  51  52  97
 9  33  42  46  48  69  70  98
 13  47  54  62  87  88  96  98
 10  21  34  61  75  84  91  92
 7  27  60  61  65  66  67  70
 17  26  27  46  52  65  75  97
 0  3  18  29  65  68  76  99
 4  7  11  13  29  31  33  77
 12  15  20  42  56  75  78  86
 4  11  33  50  54  68  93  96
 8  9  19  20  58  81  86  87
 3  13  22  38  48  50  64  75
 8  9  15  29  36  48  79  96
 29  37  39  75  80  84  90  92
 9  16  28  30  56  73  92  95
 0  25  37  42  72  74  78  96
 12  27  30  53  57  58  78  89
 2  6  9  15  16  17  48  51
 16  35  40  46  52  78  83  95
 7  11  14  16  33  70  77  98
 5  9  10  40  64  74  75  92
 6  7  16  17  46  47  60  79
 3  6  20  28  53  58  74  77
 3  49  62  67  73  78  79  94
 26  37  43  44  48  62  93  95
 10  12  16  38  43  67  68  85
 10  14  17  18  53  64  69  73
 3  11  22  26  27  38  39  64
 4  5  14  41  43  64  81  94
 19  32  39  71  74  80  92  99
 17  25  38  49  68  76  84  91
 24  29  34  37  48  87  89  92
 2  9  25  32  33  54  87  93
 7  13  15  21  34  36  37  51
 1  50  53  64  85  87  89  99
 12  20  34  37  54  57  67  95
 27  29  35  40  47  56  74  96
 2  12  31  36  59  81  87  99
 2  8  17  28  37  78  89  94
 8  18  21  53  66  69  82  95
 0  12  16  27  72  83  89  93
 4  7  10  12  28  33  41  44
 13  34  57  59  68  76  97  99
 0  7  21  33  36  46  52  62
 4  5  16  22  65  69  70  86
 2  3  18  19  56  71  90  96
 6  16  20  32  58  63  75  90
 18  23  26  46  61  68  82  83
 16  28  51  56  60  71  74  75
 6  23  27  33  59  67  79  89
 7  30  32  38  48  68  73  79
 4  28  54  83  88  89  92  95
 44  46  63  66  67  74  80  97
 6  13  16  20  35  38  43  54
 13  17  49  51  52  83  86  90
 12  13  22  45  57  65  84  99
 3  19  20  25  49  76  77  90
 1  5  31  46  55  65  78  86
 9  13  14  16  24  40  45  82
 4  14  24  45  72  90  92  96
 6  15  17  19  25  59  72  86
 20  28  39  41  46  48  65  75
 2  21  31  52  75  78  79  96
 2  4  5  24  26  68  90  93
 14  33  41  51  54  56  60  97
 18  20  32  61  64  68  92  99
 0  9  19  21  23  46  69  82
 26  27  46  50  51  62  72  80
 0  7  18  27  50  51  52  56
 20  21  24  30  54  56  70  91
 5  7  25  28  56  67  80  88
 0  24  29  41  49  53  59  94
 6  12  30  34  61  64  72  79
 29  36  59  64  71  72  85  94
 5  11  14  15  33  47  84  93
 1  17  20  32  46  58  61  92
 3  9  10  14  20  55  64  91
 5  48  49  52  55  73  79  88
 11  21  49  57  81  82  84  93
 16  27  31  42  47  56  62  98
 49  57  70  74  77  79  81  89
 12  51  56  60  73  75  88  90
 8  10  32  70  72  76  79  98
 13  28  42  57  67  73  74  93
 3  14  30  33  77  81  92  93
 9  11  15  25  31  62  71  94
 13  16  20  25  31  81  91  95
 4  5  16  24  35  42  48  49
 3  10  12  17  51  59  83  93
 3  23  26  44  48  63  82  85
 3  8  16  18  23  34  72  98
 12  27  37  43  78  86  90  94
 11  23  36  49  50  59  62  72
 2  4  23  41  57  62  68  87
 4  12  13  21  47  54  61  82
 18  19  53  57  59  63  85  91
 20  21  30  39  42  45  70  86
 18  23  50  53  66  77  83  85
 5  13  23  25  37  83  94  98
 9  19  29  42  51  67  93  95
 10  15  19  38  40  47  48  69
 3  5  22  61  76  85  88  94
 13  23  29  37  49  70  79  89
 4  29  45  49  68  76  85  86
 15  22  25  36  49  53  55  96
 8  37  42  45  62  71  88  91
 23  35  47  56  58  61  89  94
 21  45  50  54  57  65  70  89
 28  41  42  55  61  67  71  94
 26  29  30  34  37  38  42  61
 17  19  33  36  49  59  84  95
 13  24  25  28  30  52  62  63
 1  8  26  61  64  80  91  99
 6  27  58  64  77  79  90  92
 4  9  31  34  49  51  57  61
 14  25  30  35  59  62  63  84
 18  19  23  26  68  77  85  87
 8  15  20  28  66  69  84  91
 4  24  25  27  35  39  62  72
 21  25  32  54  58  71  83  86
 9  23  26  42  59  64  77  91
 13  16  25  34  35  43  59  60
 0  12  29  37  60  80  93  97
 16  27  30  34  45  50  66  96
 8  10  22  38  49  50  69  98
 20  26  37  40  49  60  78  85
 6  25  30  34  47  57  71  91
 35  44  48  65  75  85  93  98
 9  14  31  51  62  82  83  86
 27  42  45  47  55  59  68  90
 17  18  26  47  48  53  89  97
 10  19  23  36  79  80  84  86
 8  9  14  27  39  58  78  80
 20  24  41  67  85  88  94  95
 4  10  16  28  48  65  71  76
 3  29  32  43  46  50  69  90
 8  15  31  44  58  73  79  92
 18  35  45  53  61  62  73  90
 30  35  38  45  49  60  90  95
 13  25  27  48  56  73  74  83
 6  8  11  13  17  48  63  65
 1  52  54  60  73  86  87  96
 2  18  46  49  76  79  97  98
 7  13  28  38  46  57  91  95
 27  33  52  64  71  82  90  97
 3  11  26  41  46  72  74  80
 45  46  65  72  79  81  97  99
 21  22  29  36  42  50  73  98
 29  32  36  39  59  63  68  94
 3  22  52  61  64  75  80  83
 1  4  9  11  12  33  74  88
 5  16  19  54  56  60  74  75
 4  14  18  46  53  60  82  89
 5  17  42  50  53  68  70  91
 2  9  20  58  75  76  92  99
 39  40  52  59  69  76  80  88
 14  21  33  50  52  72  74  79
 2  5  7  33  50  65  77  91
 0  12  27  28  39  57  66  80
 18  26  29  49  51  80  91  95
 16  25  34  48  61  68  71  75
 5  11  18  64  69  73  92  98
 7  11  15  22  34  45  57  72
 16  19  52  63  68  77  80  98
 18  19  24  37  50  60  78  84
 15  23  26  45  57  76  90  93
 7  23  46  62  67  79  90  94
 7  12  29  43  53  73  91  92
 17  30  33  56  60  68  74  87
 6  17  27  31  44  49  86  94
 0  8  9  17  55  96  98  99
 9  19  44  49  50  53  58  94
 10  17  26  33  46  52  68  80
 27  36  45  66  69  72  78  92
 1  16  28  54  88  94  95  96
 7  25  31  40  51  68  84  97
 2  3  12  14  27  53  69  91
 1  19  21  35  44  49  73  87
 16  22  70  82  83  84  90  94
 11  13  45  46  77  87  96  98
 6  20  24  29  39  78  89  95
 8  23  30  37  48  67  72  87
 5  9  30  52  59  60  78  97
 15  44  59  62  70  87  94  99
 51  52  62  64  66  79  87  93
 0  9  25  48  50  62  65  96
 1  16  33  48  50  51  85  88
 12  21  24  36  54  60  80  97
 33  36  47  74  77  85  94  97
 48  53  61  68  77  88  94  99
 39  40  53  56  73  75  82  94
 14  24  27  32  34  49  51  56
 7  9  18  49  50  68  80  96
 10  13  24  36  46  49  55  73
 8  22  27  30  38  42  45  51
 2  28  32  33  37  65  77  81
 34  56  62  77  84  86  89  95
 6  14  31  38  41  70  86  87
 10  31  35  51  68  76  87  94
 0  2  4  27  37  71  75  85
 1  27  49  55  61  88  95  96
 12  37  53  59  62  73  79  92
 1  9  22  34  72  79  80  92
 34  47  49  56  74  79  90  96
 5  23  28  43  55  59  63  83
 12  24  30  40  45  72  75  94
 3  7  32  43  63  72  84  90
 40  51  53  55  63  78  83  86
 12  19  38  40  58  62  73  91
 4  22  32  46  48  51  53  96
 3  4  12  14  25  52  59  89
 2  12  36  47  54  56  65  95
 1  15  20  34  37  40  91  97
 0  9  30  42  59  66  70  79
 3  11  18  22  32  44  71  83
 6  29  30  36  48  85  86  92
 1  5  25  43  47  53  56  71
 17  20  29  33  39  52  62  89
 11  12  14  30  36  61  65  97
 3  18  19  33  39  42  72  98
 10  13  19  77  82  83  87  88
 12  18  35  72  82  83  94  99
 32  43  45  51  57  70  75  76
 11  14  15  22  28  51  77  97
 7  10  17  44  51  57  65  80
 5  44  67  70  71  83  91  95
 18  21  22  31  32  34  39  87
 3  23  43  55  64  68  73  80
 15  23  33  44  47  51  55  84
 7  13  37  39  45  80  83  85
 1  10  11  18  83  87  88  97
 0  1  39  53  61  75  82  92
 5  12  20  23  24  29  34  45
 31  32  47  53  58  74  81  95
 0  7  25  53  54  60  62  73
 2  9  16  17  34  53  54  56
 8  36  75  80  81  85  89  98
 7  19  32  33  44  64  85  93
 12  42  52  53  58  84  85  94
 4  20  27  35  50  70  79  99
 6  24  27  35  45  48  71  76
 5  10  13  14  21  86  88  92
 19  25  29  63  69  74  75  92
 2  21  29  34  49  57  67  81
 13  16  32  47  55  67  84  98
 2  18  24  25  27  48  54  58
 0  8  28  42  64  69  86  98
 25  26  42  43  44  60  70  78
 12  17  18  19  41  45  61  91
 32  33  39  47  52  79  86  92
 1  16  23  25  46  54  90  98
 2  19  20  46  66  76  79  82
 7  8  26  38  55  87  97  99
 14  32  43  47  65  72  87  88
 7  38  56  61  65  71  74  89
 0  56  75  78  82  91  94  99
 12  45  63  66  75  78  89  90
 3  16  22  36  41  73  85  97
 38  48  57  59  70  78  84  97
 15  43  49  59  75  79  93  96
 27  43  47  63  71  75  76  90
 19  22  55  70  76  82  90  98
 14  28  40  42  43  52  54  94
 12  13  63  64  75  87  88  99
 13  22  23  34  49  56  66  92
 3  24  48  50  53  89  94  96
 4  10  33  55  56  63  71  82
 16  31  62  65  69  70  85  87
 10  14  16  18  50  60  63  65
 12  18  19  25  26  35  38  98
 33  40  47  65  72  76  82  91
 7  27  46  59  61  62  77  88
 2  4  20  24  36  52  53  61
 16  36  42  45  48  56  58  74
 9  27  44  53  58  72  88  98
 2  16  18  30  32  49  69  72
 6  15  17  22  25  45  63  68
 1  6  16  34  51  62  69  98
 11  14  18  32  48  55  65  75
 28  34  37  59  62  68  75  87
 7  10  17  19  34  74  93  97
 1  2  51  57  61  63  79  91
 7  23  28  45  58  59  77  87
 5  7  24  33  43  44  64  71
 8  17  25  28  40  53  68  77
 8  18  24  29  36  41  42  68
 0  1  27  33  40  57  82  85
 21  41  42  61  65  71  77  98
 2  9  15  25  53  61  66  83
 9  35  36  56  65  75  78  98
 23  28  48  50  55  57  85  88
 8  9  45  56  59  73  95  97
 7  12  26  54  56  75  80  88
 18  22  30  42  57  70  81  98
 25  58  61  64  73  74  93  97
 4  14  15  32  52  53  72  84
 0  7  26  39  52  68  71  89
 26  33  34  36  46  59  73  96
 0  5  18  58  61  76  94  97
 7  9  19  22  53  57  76  87
 4  10  23  56  63  81  91  92
 10  12  33  39  58  87  90  99
 28  50  56  57  69  75  79  83
 19  28  29  31  66  74  84  85
 12  42  66  71  75  81  84  86
 4  8  18  20  69  78  82  92
 14  28  49  51  53  60  82  97
 2  5  27  44  56  66  81  89
 4  14  28  35  44  75  83  89
 6  18  29  57  59  71  87  89
 3  7  23  44  62  63  80  97
 8  17  21  24  42  62  69  93
 0  27  44  45  49  54  81  93
 33  39  41  49  59  64  88  98
 16  19  22  45  47  49  55  87
 6  28  33  35  60  63  82  91
 23  34  42  44  64  84  87  90
 14  27  48  54  55  60  65  78
 3  23  25  35  53  65  76  78
 1  25  39  60  65  68  77  86
 2  17  41  45  51  56  80  92
 0  12  19  25  33  52  89  90
 11  12  27  46  72  80  92  94
 8  49  53  69  70  73  86  94
 6  9  16  30  39  44  47  90
 15  33  39  49  68  77  83  97
 4  23  27  32  39  74  86  96
 35  38  48  49  52  73  84  91
 11  23  26  29  45  53  94  98
 20  27  36  47  67  73  81  88
 0  1  3  34  58  69  85  86
 9  10  32  53  76  78  83  87
 10  11  19  23  25  34  43  93
 1  31  32  37  63  74  80  81
 13  23  48  60  65  79  80  99
 12  18  55  74  77  82  85  91
 7  32  45  57  60  69  79  81
 0  7  9  22  42  44  52  62
 0  6  21  29  33  63  81  93
 3  34  54  58  62  77  88  96
 25  32  38  40  72  86  92  98
 41  43  55  71  76  92  94  99
 8  12  28  62  65  68  92  95
 1  29  63  65  71  79  90  92
 19  27  29  33  61  64  77  95
 20  27  59  64  65  71  84  97
 26  54  59  67  84  88  95  97
 1  24  40  57  61  82  97  99
 3  9  16  31  40  41  49  57
 21  52  55  56  67  69  80  95
 4  5  37  38  49  56  61  82
 8  19  24  31  33  50  55  79
 1  26  42  49  64  71  88  98
 44  51  54  60  71  76  80  86
 2  3  11  27  70  75  80  98
 12  29  43  74  77  82  84  88
 0  8  26  48  59  63  77  94
 2  18  21  25  53  72  78  80
 14  31  41  42  52  56  98  99
 4  7  18  38  39  57  85  89
 22  41  44  53  57  73  85  98
 11  14  20  22  29  41  60  94
 27  35  39  47  49  57  74  89
 2  6  26  29  35  41  48  97
 13  18  64  73  74  76  90  93
 10  30  59  76  78  79  87  90
 0  19  41  46  54  76  82  85
 4  26  35  39  40  45  48  77
 10  14  55  57  58  69  84  85
 19  26  47  54  60  82  84  85
 36  48  51  57  62  66  80  95
 5  11  12  21  43  47  50  97
 1  22  58  65  82  86  88  90
 33  39  40  44  62  77  87  92
 2  11  16  45  46  59  70  98
 13  18  41  60  63  89  94  95
 2  15  17  38  60  74  93  94
 0  1  7  11  15  30  35  62
 21  34  43  44  63  65  66  69
 6  8  9  38  55  57  79  96
 4  15  29  42  43  49  67  85
 12  31  38  67  69  75  92  99
 0  6  13  22  26  41  72  91
 6  19  25  26  47  61  63  99
 0  13  15  16  33  37  67  89
 4  26  31  52  68  78  80  98
 25  30  32  45  60  63  89  96
 14  37  64  75  79  85  91  94
 0  8  25  46  80  88  95  96
 4  15  49  60  75  84  90  98
 2  15  23  55  63  66  67  96
 21  23  31  67  70  82  87  92
 4  9  11  16  31  42  56  80
 3  6  16  66  73  82  96  99
 7  8  15  17  19  54  58  81
 11  16  26  38  41  45  69  92
 18  25  41  55  64  90  94  99
 16  51  62  64  65  69  88  98
 13  19  26  31  32  46  50  94
 15  16  18  25  49  80  85  89
 3  7  13  33  46  52  81  88
 11  14  17  25  52  65  72  93
 17  23  48  60  61  70  76  96
 8  13  35  48  66  68  70  74
 5  19  22  45  47  66  72  79
 6  9  10  23  24  55  63  66
 13  35  36  39  47  55  74  75
 30  41  46  72  73  91  92  96
 5  32  47  49  56  84  89  92
 5  6  7  35  38  57  71  85
 8  12  51  53  58  61  71  82
 11  17  24  33  41  58  85  93
 0  6  7  10  43  54  71  81
 2  26  46  54  58  65  71  78
 4  7  15  42  46  48  66  97
 4  31  33  50  54  55  67  74
 3  47  50  72  78  85  93  98
 12  20  26  44  54  64  80  87
 5  13  25  30  35  42  52  53
 18  25  28  29  46  78  86  95
 2  19  23  50  52  55  57  96
 7  15  19  29  54  71  80  94
 3  15  17  20  31  41  60  95
 9  43  47  50  51  61  69  71
 29  42  48  56  63  65  96  98
 6  11  15  31  36  56  78  94
 7  8  13  19  40  46  51  82
 3  14  22  44  45  51  55  67
 24  29  42  43  44  45  56  90
 2  5  39  75  78  84  87  91
 25  40  52  57  60  65  79  93
 3  19  23  32  59  76  77  86
 44  48  49  56  77  85  86  88
 4  14  26  31  46  60  74  84
 7  10  41  49  60  71  76  86
 6  16  32  40  43  49  59  61
 13  31  47  50  55  64  67  82
 0  2  24  56  66  78  86  94
 2  23  31  38  40  42  80  85
 0  2  6  9  15  54  82  97
 9  17  28  33  38  41  43  79
 8  10  11  17  27  34  82  93
 14  19  29  34  37  57  58  74
 9  19  26  40  49  73  80  94
 10  14  16  25  27  41  53  75
 16  23  27  54  63  65  72  81
 11  22  31  38  47  50  87  88
 6  19  34  54  56  60  67  77
 20  24  36  47  50  89  91  99
 2  45  49  54  62  80  90  98
 3  9  13  18  22  38  55  96
 5  9  15  16  19  32  79  87
 8  21  32  43  52  55  63  75
 6  7  20  38  45  55  69  92
 14  23  37  51  67  68  71  87
 4  11  16  19  26  37  46  87
 6  28  37  39  46  51  58  98
 15  21  23  27  33  51  77  86
 2  21  25  49  55  79  86  97
 20  22  32  35  49  72  94  99
 4  8  17  18  27  37  59  72
 2  21  23  32  64  65  83  91
 22  32  33  38  48  74  78  95
 9  19  35  36  56  60  70  75
 0  4  21  29  35  60  69  93
 9  11  17  69  76  81  87  91
 1  3  25  35  57  73  93  97
 0  25  27  33  50  53  57  77
 18  25  43  45  54  65  79  98
 19  35  66  72  79  81  88  91
 2  31  37  43  48  64  87  98
 6  32  37  43  56  61  62  95
 1  11  16  29  70  79  82  90
 0  6  38  42  64  73  75  91
 3  6  8  16  44  56  59  80
 7  25  33  47  49  67  94  97
 3  5  17  25  38  60  70  81
 12  20  27  62  68  71  76  78
 12  14  22  23  25  29  55  79
 6  22  28  34  36  42  67  68
 36  39  46  57  62  63  95  98
 9  14  19  29  47  52  62  82
 4  6  49  52  55  66  69  88
 14  25  56  62  68  69  70  72
 27  30  50  52  53  60  64  73
 1  13  24  50  51  88  97  99
 5  11  18  60  62  71  94  97
 1  4  8  36  42  43  70  92
 15  38  45  66  71  73  89  90
 1  11  15  37  38  52  66  69
 15  19  22  62  64  71  82  86
 12  13  47  49  67  74  95  97
 1  5  28  32  47  66  80  99
 19  22  30  50  53  65  79  87
 11  19  30  42  44  58  89  92
 7  15  16  18  34  55  75  80
 0  10  12  16  50  71  88  91
 36  46  48  51  58  72  83  85
 9  11  29  45  59  78  82  84
 4  9  29  58  76  77  90  91
 10  42  44  51  73  90  94  97
 40  55  59  65  76  80  87  95
 8  12  14  17  19  21  73  79
 3  12  19  29  31  47  53  93
 1  19  31  71  74  93  94  96
 8  23  58  66  75  85  93  96
 5  10  15  25  30  31  71  89
 11  13  21  40  80  87  95  99
 42  48  52  55  75  88  91  95
 0  9  10  53  64  78  90  94
 9  10  20  52  57  69  75  84
 28  29  32  33  39  46  53  67
 1  3  16  48  59  64  86  93
 11  17  38  41  42  51  66  81
 11  19  25  34  56  75  87  99
 33  34  41  53  58  71  84  93
 27  43  50  57  62  77  79  89
 19  23  28  58  61  71  73  92
 2  3  19  23  35  52  80  88
 23  42  49  56  68  69  84  93
 5  17  22  38  39  44  60  81
 5  20  31  56  58  68  69  94
 1  3  20  26  27  46  60  86
 10  21  28  53  60  65  95  97
 1  5  57  60  73  74  83  93
 17  25  51  53  58  70  79  85
 1  16  34  38  47  49  88  98
 3  16  49  60  61  72  75  90
 3  5  25  33  49  54  72  75
 12  24  26  50  55  58  78  86
 1  3  26  27  33  46  55  80
 7  16  55  59  66  77  84  90
 3  30  50  52  55  78  88  90
 33  37  43  52  53  57  72  92
 28  33  37  50  52  57  68  94
 16  18  19  29  33  41  42  97
 5  18  19  28  32  88  92  94
 11  21  50  84  85  91  92  93
 2  10  22  46  49  66  75  96
 13  14  36  49  63  71  84  89
 14  21  30  52  56  61  70  99
 15  32  37  68  73  74  82  89
 20  24  33  60  62  65  93  96
 9  15  22  42  62  70  81  99
 12  16  41  50  76  79  81  94
 4  12  27  37  69  71  72  85
 2  4  39  80  81  84  89  94
 33  44  46  48  59  65  72  92
 12  13  30  33  46  53  54  74
 0  10  14  25  38  70  77  81
 1  6  35  50  67  73  74  90
 16  17  23  36  46  71  75  79
 14  20  42  48  66  69  95  97
 0  16  33  44  71  72  89  97
 18  27  37  51  53  61  83  96
 2  8  22  45  54  59  69  89
 22  24  34  57  58  71  80  92
 1  5  6  13  47  48  74  88
 10  11  14  22  47  64  68  82
 12  25  27  39  58  78  82  92
 12  28  43  71  73  76  88  92
 16  26  35  42  62  65  74  80
 14  18  31  36  41  49  50  69
 2  18  42  44  56  58  70  96
 0  14  18  42  65  66  74  78
 16  26  41  47  60  82  97  99
 12  14  15  24  35  41  92  95
 8  32  37  43  66  69  94  96
 9  15  24  57  64  71  84  95
 11  12  35  49  50  65  80  97
 6  28  31  43  52  55  71  75
 3  8  9  61  63  75  81  82
 10  15  20  24  27  29  50  59
 2  15  26  33  44  46  69  91
 5  6  22  26  42  43  52  60
 1  42  47  58  59  67  68  92
 3  10  13  36  47  61  63  77
 7  9  19  23  31  45  73  75
 7  10  29  41  43  50  52  61
 4  22  24  33  37  69  79  80
 0  55  67  70  74  80  90  98
 4  6  26  56  61  66  84  92
 7  21  43  46  50  70  73  74
 1  17  23  49  51  73  88  99
 3  12  21  24  76  85  92  95
 3  41  46  55  74  76  95  97
 14  15  47  49  52  56  64  78
 28  39  45  61  76  86  88  92
 4  28  30  43  50  58  67  78
 3  18  27  46  53  55  64  84
 3  9  22  45  63  67  74  80
 16  18  19  21  28  29  57  73
 28  36  62  74  82  88  90  96
 19  29  36  38  47  56  77  86
 1  32  52  58  60  72  78  96
 2  28  38  73  78  84  90  97
 0  2  28  32  51  52  63  77
 4  9  11  23  43  54  69  80
 3  10  34  35  43  67  77  92
 8  12  26  39  47  51  67  80
 6  18  35  51  77  78  96  97
 2  13  25  67  69  71  77  88
 1  18  19  21  27  33  49  71
 9  36  52  59  62  68  73  85
 20  30  35  36  41  74  80  94
 10  13  46  62  86  87  92  94
 23  24  31  36  82  88  89  94
 1  13  14  30  48  58  74  92
 18  45  50  60  66  70  80  81
 26  29  43  53  66  69  70  90
 24  27  62  70  73  81  85  98
 20  32  43  64  70  71  73  77
 29  38  48  59  62  71  76  85
 5  14  16  42  60  76  77  84
 5  21  22  36  57  70  79  83
 1  11  18  60  62  64  89  90
 12  13  15  59  69  75  76  93
 9  10  32  40  46  54  82  94
 37  54  62  76  80  82  83  93
 8  25  46  50  75  81  95  97
 15  18  26  39  47  59  74  99
 4  11  13  26  48  55  63  75
 2  11  14  43  49  52  54  88
 11  14  33  37  53  62  67  86
 13  50  57  60  76  79  85  88
 24  32  51  55  56  64  86  88
 16  24  34  58  64  68  83  84
 12  19  63  85  89  93  96  99
 2  24  35  46  55  56  57  58
 25  44  48  49  59  67  68  91
 3  14  23  26  44  49  51  84
 14  22  36  56  81  86  92  94
 16  18  27  49  54  65  80  96
 16  58  64  76  80  88  94  99
 28  32  67  68  71  73  78  86
 45  52  55  64  70  72  74  89
 24  25  38  45  47  62  76  87
 1  8  19  22  39  42  48  54
 1  5  18  19  65  67  89  91
 23  24  29  53  57  67  74  80
 8  22  44  52  57  63  66  99
 7  31  35  44  49  52  65  88
 0  1  51  66  67  72  76  90
 0  19  22  46  58  69  93  96
 2  11  16  40  69  75  79  88
 12  28  43  44  50  65  66  81
 4  9  23  34  48  54  63  98
 1  34  36  41  55  57  65  92
 27  37  38  44  57  77  80  81
 0  8  14  15  17  20  26  54
 8  23  47  50  58  59  91  93
 0  8  23  30  65  82  92  94
 3  16  24  37  46  73  98  99
 1  51  74  76  77  87  91  93
 1  6  16  18  71  75  79  87
 3  5  49  55  72  73  87  88
 0  6  7  20  28  47  68  70
 32  55  56  62  72  73  89  99
 22  28  44  46  76  84  88  98
 39  47  51  64  66  93  94  97
 5  11  16  25  48  58  66  85
 14  29  32  40  45  47  80  81
