 31  34  36  62  67  71  79  148  162  212  215  220  241  309  311  313  341  343  352  363  386  387  392  393  406  428  498  502  509  535  547  580  631  640  659  718  750  768  791  803  840  843  859  861  869  879  887  911  915  951  966  980  994  1047  1087  1103  1104  1114  1125  1126  1129  1134  1167  1176  1226  1237  1265  1280  1298  1361  1394  1415  1424  1470  1479
 12  20  38  83  102  155  159  182  260  267  299  305  359  368  375  397  440  458  463  491  498  508  542  575  628  642  683  697  749  768  778  785  825  832  857  859  870  883  907  919  939  957  983  1003  1007  1015  1027  1054  1059  1078  1100  1101  1104  1136  1144  1149  1153  1222  1271  1288  1302  1319  1320  1321  1344  1377  1386  1396  1408  1412  1436  1461  1464  1477  1497
 28  68  77  80  101  132  143  147  151  172  182  198  199  263  276  279  305  308  369  382  401  415  420  482  486  500  609  639  642  662  683  688  704  707  712  751  828  837  838  841  853  873  897  898  919  970  1023  1027  1047  1052  1090  1111  1140  1199  1201  1227  1229  1250  1267  1268  1274  1298  1312  1367  1381  1382  1409  1413  1422  1438  1445  1462  1466  1482  1493
 1  23  37  49  102  120  138  139  144  155  164  186  190  304  306  322  350  352  354  360  361  389  440  449  463  468  512  567  583  589  594  611  637  656  692  713  714  752  756  779  799  818  852  857  866  937  959  982  989  1000  1058  1067  1072  1125  1145  1170  1187  1203  1247  1252  1291  1303  1334  1344  1375  1380  1391  1394  1414  1420  1422  1424  1469  1482  1493
 29  56  90  101  104  110  131  134  144  146  150  199  205  229  264  284  331  354  363  440  484  548  552  572  623  630  637  642  644  652  684  688  692  759  767  780  791  820  844  859  862  877  886  893  916  928  958  984  990  1008  1039  1054  1063  1073  1118  1130  1144  1158  1191  1197  1206  1229  1249  1333  1340  1362  1363  1386  1389  1409  1420  1430  1452  1456  1459
 66  72  90  101  104  110  153  173  192  212  236  244  293  334  352  366  383  405  409  431  434  439  445  464  467  473  477  478  509  554  564  566  570  592  670  674  688  758  785  818  838  840  843  865  908  933  935  963  976  986  1029  1035  1038  1051  1091  1105  1113  1117  1119  1128  1159  1182  1254  1292  1308  1342  1354  1356  1361  1372  1438  1470  1488  1495  1497
 9  11  28  36  85  96  107  112  115  176  188  197  218  222  225  228  246  287  309  322  349  386  389  412  416  429  450  471  477  504  511  517  523  543  622  630  662  667  709  718  719  720  746  756  790  794  805  818  841  855  900  909  919  930  949  962  1016  1021  1029  1030  1054  1104  1109  1129  1137  1154  1191  1292  1295  1311  1339  1363  1368  1452  1478
 14  22  50  93  105  108  129  137  138  152  164  186  198  229  260  275  313  330  356  379  409  416  422  429  462  471  485  493  497  565  584  585  590  612  623  692  725  735  770  778  808  817  824  842  848  897  910  913  937  986  1012  1035  1052  1066  1081  1084  1094  1097  1102  1141  1148  1174  1181  1232  1261  1262  1285  1305  1352  1373  1379  1408  1435  1436  1481
 9  26  30  50  83  103  124  127  140  141  144  158  171  172  178  191  206  228  252  260  273  297  320  324  329  360  363  378  385  410  421  434  473  491  516  524  545  587  617  623  667  740  759  763  777  822  863  887  938  961  990  1001  1032  1066  1100  1103  1122  1148  1156  1157  1176  1182  1240  1292  1306  1323  1349  1377  1391  1405  1447  1448  1467  1474  1497
 9  29  37  39  40  56  73  98  128  129  130  147  157  158  168  208  237  241  261  271  293  317  339  367  379  403  442  498  504  523  531  575  576  603  651  695  731  761  790  804  830  840  873  881  884  895  901  913  933  940  947  957  966  987  998  1015  1021  1094  1139  1177  1199  1211  1258  1265  1275  1277  1280  1288  1299  1304  1324  1413  1420  1480  1492
 59  92  104  124  157  183  185  212  234  283  318  322  347  353  362  366  373  400  420  439  448  458  480  487  491  539  545  576  599  608  609  639  691  695  713  725  732  739  745  753  768  771  779  837  847  861  876  877  981  983  999  1005  1007  1024  1065  1071  1104  1147  1173  1206  1225  1229  1240  1257  1265  1272  1292  1301  1338  1348  1420  1459  1470  1472  1474
 11  25  63  65  66  125  129  195  247  249  250  253  257  265  301  306  326  346  355  363  383  410  420  427  429  452  478  529  573  576  579  581  588  611  619  632  637  651  688  724  731  753  785  807  815  816  839  845  851  895  904  908  939  943  959  1001  1053  1120  1141  1168  1178  1184  1203  1206  1213  1230  1311  1317  1362  1364  1379  1441  1451  1462  1497
 0  28  72  86  109  141  152  162  253  301  302  328  337  343  359  380  387  393  433  447  452  513  519  531  533  547  566  581  603  609  635  647  690  691  707  725  749  760  776  782  807  822  876  909  938  977  985  986  995  1003  1004  1069  1077  1083  1084  1116  1157  1163  1185  1193  1219  1220  1221  1223  1249  1255  1292  1295  1340  1351  1408  1432  1441  1483  1489
 23  35  37  69  74  82  83  86  104  115  131  152  157  158  167  180  223  236  241  255  277  297  345  348  354  383  484  593  607  621  639  657  686  689  693  740  741  745  781  811  857  863  882  886  887  901  907  951  958  980  1014  1015  1017  1027  1031  1032  1043  1122  1132  1151  1160  1181  1185  1188  1196  1226  1244  1248  1259  1400  1403  1432  1435  1448  1480
 18  41  46  185  189  199  223  247  277  279  290  303  315  362  369  387  395  424  427  469  474  495  503  521  563  596  600  620  633  653  657  686  691  721  732  733  775  778  788  806  808  848  896  904  924  926  957  1026  1063  1070  1090  1105  1107  1122  1136  1168  1172  1176  1178  1197  1217  1256  1275  1282  1291  1295  1332  1336  1361  1380  1404  1416  1423  1450  1491
 20  29  46  61  63  79  118  129  132  137  138  202  229  241  245  248  262  293  294  297  299  323  369  375  380  397  400  427  432  529  550  557  565  642  648  676  717  736  765  791  799  803  825  834  847  856  879  895  913  914  967  1004  1036  1046  1048  1064  1070  1080  1087  1117  1166  1214  1263  1278  1306  1315  1352  1371  1400  1410  1412  1429  1434  1446  1451
 11  15  25  67  152  156  158  195  197  222  247  272  273  279  290  295  311  337  339  352  393  453  466  474  483  491  509  517  521  578  588  609  631  695  715  734  749  784  807  826  832  835  850  853  864  913  915  918  920  924  927  962  963  973  1012  1057  1114  1132  1166  1168  1175  1205  1233  1246  1253  1271  1312  1321  1333  1345  1382  1423  1429  1460  1489
 8  14  21  43  44  84  86  99  137  140  162  173  177  179  196  208  209  213  215  231  233  241  265  271  331  339  379  471  472  499  503  520  543  547  558  572  597  623  632  680  687  706  765  774  811  841  867  868  887  898  966  969  971  976  993  995  1015  1018  1046  1053  1120  1147  1166  1176  1185  1210  1222  1229  1231  1233  1251  1263  1343  1359  1433
 6  23  62  71  85  87  96  107  130  140  182  187  204  216  227  234  255  262  271  313  346  372  374  395  408  420  447  502  545  606  608  617  638  640  663  681  692  730  740  748  772  784  785  799  834  856  879  896  897  899  945  966  971  1000  1002  1024  1038  1047  1073  1123  1129  1138  1143  1151  1152  1164  1170  1184  1206  1272  1376  1384  1396  1459  1497
 12  35  108  121  141  187  188  194  202  205  219  257  261  265  283  287  293  316  324  327  358  390  438  442  476  485  522  533  553  563  589  591  604  665  680  705  715  736  742  743  761  797  804  840  854  915  930  946  959  970  976  991  998  1005  1011  1061  1066  1093  1097  1116  1117  1122  1153  1248  1279  1287  1289  1300  1324  1425  1443  1456  1457  1479  1497
 3  22  47  48  75  85  86  96  111  123  175  177  204  206  214  221  239  254  255  297  299  315  334  358  368  437  463  486  500  511  524  533  547  556  584  615  682  696  741  757  764  771  774  808  844  854  915  920  958  959  982  1012  1028  1041  1043  1049  1052  1063  1084  1086  1114  1116  1203  1206  1252  1254  1299  1302  1313  1317  1388  1402  1470  1480  1484
 3  5  9  23  93  97  114  115  118  127  129  137  184  192  195  197  219  231  235  300  309  310  354  432  497  515  536  598  607  681  737  751  760  761  808  818  821  829  841  844  868  875  891  899  904  916  918  924  930  936  1026  1045  1050  1057  1071  1084  1093  1123  1220  1235  1254  1309  1315  1318  1336  1345  1373  1385  1407  1419  1428  1430  1437  1454  1490
 4  25  37  45  72  81  89  109  112  114  177  198  225  245  270  275  334  393  411  414  421  434  450  493  551  553  571  584  606  607  611  629  636  643  672  678  685  728  758  799  807  835  840  846  847  850  875  878  882  928  933  977  981  1020  1023  1090  1135  1171  1189  1202  1229  1240  1244  1245  1253  1271  1327  1328  1341  1366  1387  1389  1423  1458  1466
 5  14  17  20  21  27  68  73  88  102  104  141  154  168  203  234  251  301  306  308  312  314  318  339  365  382  397  404  445  447  465  468  491  500  502  526  578  580  593  648  684  709  712  760  783  793  837  868  883  899  908  948  1034  1059  1063  1101  1106  1122  1132  1137  1147  1204  1216  1220  1228  1236  1241  1358  1359  1388  1407  1420  1422  1443  1489
 35  88  105  120  158  195  264  276  288  289  309  330  345  354  355  391  427  452  464  481  484  498  518  569  575  620  624  636  687  696  727  775  791  803  805  842  849  857  866  905  908  911  936  963  965  989  996  998  1029  1030  1126  1147  1159  1180  1215  1216  1234  1240  1252  1264  1271  1278  1296  1300  1312  1325  1326  1361  1366  1382  1398  1425  1440  1463  1475
 20  93  131  140  143  199  269  290  345  360  379  384  408  421  429  472  500  507  525  528  548  553  577  619  688  720  734  737  766  772  787  822  830  876  901  919  928  931  970  999  1011  1035  1041  1047  1068  1087  1121  1123  1136  1162  1165  1188  1190  1193  1200  1224  1228  1263  1285  1294  1326  1345  1358  1362  1369  1370  1376  1393  1404  1435  1442  1467  1486  1492  1499
 9  16  30  35  47  48  72  89  111  116  125  129  180  203  220  254  279  301  316  321  332  348  358  393  395  447  452  469  496  512  518  555  568  611  673  709  742  758  770  819  823  837  846  862  865  935  970  980  996  1004  1008  1015  1016  1021  1027  1043  1055  1056  1090  1094  1153  1203  1218  1220  1313  1325  1339  1362  1398  1421  1422  1458  1485  1488  1495
 12  25  33  50  133  140  142  178  180  216  237  275  276  283  295  302  334  337  348  362  429  434  503  554  611  633  670  686  721  787  789  794  809  820  825  834  838  840  855  860  863  871  880  895  900  956  972  975  990  996  1008  1014  1016  1061  1069  1084  1085  1100  1102  1132  1140  1162  1262  1295  1319  1356  1379  1402  1418  1445  1472  1482  1487  1495  1498
 7  9  46  52  54  71  103  117  136  153  158  174  183  194  231  249  253  285  290  297  312  357  367  372  392  417  450  460  484  486  487  507  512  518  566  581  624  627  674  689  724  733  736  738  740  758  767  769  809  813  818  881  937  939  948  982  1079  1104  1156  1161  1178  1196  1213  1272  1293  1307  1324  1358  1384  1389  1437  1448  1456  1492  1498
 20  25  47  49  57  72  94  105  114  130  140  202  214  218  220  227  259  285  290  324  330  332  342  385  409  441  458  468  491  502  530  543  592  677  761  798  808  833  834  879  882  907  937  950  954  955  972  977  1013  1014  1017  1071  1086  1087  1094  1096  1098  1138  1148  1150  1151  1174  1192  1196  1220  1232  1243  1283  1336  1348  1372  1447  1458  1467  1493
 3  16  32  60  70  90  91  106  107  140  149  154  158  198  238  254  255  256  261  270  368  377  380  387  450  466  469  481  507  522  541  567  577  594  619  623  624  634  665  671  674  777  793  814  829  846  879  880  892  908  1002  1033  1058  1063  1069  1074  1082  1151  1161  1199  1228  1251  1259  1265  1281  1313  1314  1382  1402  1418  1432  1453  1468  1469  1484
 1  9  18  76  110  128  131  147  152  156  192  211  221  229  259  326  334  372  382  383  418  445  472  480  486  493  587  597  599  629  680  694  702  703  709  747  749  789  808  813  870  892  896  899  921  944  945  986  989  1035  1085  1089  1099  1136  1137  1155  1157  1180  1243  1259  1278  1292  1321  1323  1368  1375  1386  1390  1412  1454  1457  1467  1469  1473  1492
 3  11  40  75  87  92  181  187  197  278  295  325  336  350  424  446  453  464  501  506  525  533  545  584  627  636  656  664  665  700  704  768  800  814  831  841  844  871  872  901  940  964  983  1012  1036  1037  1038  1042  1067  1071  1097  1112  1213  1218  1221  1230  1240  1272  1288  1299  1328  1334  1335  1367  1372  1376  1396  1402  1423  1431  1443  1445  1470  1471  1474
 19  28  71  74  90  132  137  177  198  232  233  267  337  360  368  376  386  397  407  415  433  461  475  486  494  515  521  522  525  531  532  556  570  572  584  591  605  615  629  646  656  715  720  745  762  811  862  863  866  885  887  901  912  945  974  1022  1039  1067  1077  1134  1138  1153  1159  1161  1186  1219  1233  1278  1313  1331  1334  1366  1368  1406  1493
 44  81  109  110  121  122  144  156  189  190  220  231  238  256  265  279  295  315  316  353  367  384  413  448  480  487  506  514  515  532  566  620  628  629  664  667  702  723  791  817  853  880  887  896  946  970  1012  1013  1019  1073  1093  1125  1174  1175  1198  1201  1237  1246  1247  1252  1258  1263  1273  1300  1311  1334  1336  1371  1390  1411  1424  1434  1437  1468  1495
 9  37  76  85  86  101  106  109  119  186  203  247  341  343  366  382  384  385  398  406  411  416  422  442  451  502  524  548  556  562  576  582  586  616  617  618  619  662  668  676  698  711  736  742  756  857  872  879  893  921  972  1007  1062  1063  1105  1127  1133  1144  1150  1231  1246  1247  1252  1309  1311  1322  1323  1341  1383  1403  1420  1429  1436  1438  1482
 12  24  106  117  137  143  153  206  208  243  245  246  305  315  321  325  327  328  436  447  453  492  524  541  558  590  604  605  611  634  641  643  690  704  739  754  761  771  783  784  787  788  803  835  850  871  872  880  882  888  904  961  984  989  1006  1022  1043  1127  1167  1214  1215  1216  1241  1251  1256  1270  1285  1310  1331  1356  1357  1365  1367  1424  1475
 4  26  31  42  55  67  85  86  95  117  120  123  205  208  242  304  307  309  314  322  340  363  375  379  396  432  438  472  486  488  546  555  583  600  610  642  644  671  678  728  755  769  801  850  881  939  944  955  976  1006  1007  1008  1010  1020  1044  1115  1118  1125  1132  1133  1153  1156  1163  1181  1196  1209  1290  1295  1343  1345  1359  1382  1398  1405  1432
 17  18  38  108  124  136  144  156  158  181  211  222  256  269  294  295  345  353  365  385  392  408  417  438  444  470  510  513  518  519  548  582  647  649  668  705  713  721  733  745  747  775  788  847  867  880  887  922  935  948  956  957  960  997  1014  1146  1159  1175  1210  1233  1287  1323  1328  1330  1356  1363  1368  1377  1392  1412  1418  1430  1442  1456  1491
 3  22  27  123  156  173  189  216  237  245  341  368  369  380  384  438  471  472  536  538  542  554  556  572  573  579  584  601  613  615  616  646  660  663  665  667  669  693  700  710  731  735  745  783  837  845  855  857  864  865  893  917  941  980  1075  1079  1083  1105  1130  1220  1229  1234  1253  1278  1289  1307  1312  1324  1363  1370  1431  1448  1460  1482  1490
 16  32  38  165  203  221  276  277  286  291  299  303  320  342  353  368  407  429  464  465  466  479  525  540  596  597  598  617  641  648  653  664  671  707  762  763  772  824  825  827  837  854  859  891  892  895  899  919  928  956  958  966  1012  1041  1043  1054  1057  1080  1103  1112  1117  1195  1207  1209  1226  1258  1264  1302  1322  1365  1380  1421  1466  1467  1484
 10  56  57  65  82  84  105  106  158  170  189  199  264  269  275  337  374  448  485  492  526  536  552  555  574  577  615  619  623  664  671  685  696  697  703  708  711  729  732  742  774  839  863  922  936  954  968  971  996  1000  1011  1025  1030  1033  1084  1091  1092  1129  1176  1186  1214  1255  1257  1271  1295  1326  1332  1337  1348  1375  1394  1397  1430  1453  1468
 11  46  60  77  101  109  136  191  197  209  222  266  288  301  314  344  435  468  520  534  543  576  586  598  611  613  628  639  657  688  707  736  744  760  774  816  830  865  872  876  890  918  947  971  975  988  1016  1049  1062  1123  1143  1175  1185  1197  1201  1209  1228  1232  1254  1260  1261  1274  1280  1307  1322  1357  1362  1424  1445  1450  1452  1462  1469  1473  1479
 30  43  61  71  102  122  123  130  142  151  184  185  214  229  233  237  239  250  258  269  272  290  291  346  409  417  444  446  448  450  469  492  496  531  568  581  635  654  663  669  706  721  769  779  793  839  846  916  938  964  1009  1010  1052  1100  1163  1169  1196  1209  1219  1223  1253  1261  1281  1313  1322  1332  1348  1352  1365  1375  1417  1446  1472  1476  1478
 2  19  23  59  60  62  87  117  122  150  183  201  245  251  263  270  303  368  430  432  488  489  529  563  576  582  647  649  653  659  664  668  682  696  718  730  733  751  757  758  761  773  788  796  816  823  877  898  926  965  972  983  996  1002  1042  1045  1053  1055  1084  1128  1176  1192  1215  1217  1222  1224  1251  1270  1278  1312  1325  1341  1358  1440  1492
 2  3  25  38  60  90  116  137  173  174  211  218  224  262  286  291  303  328  431  461  464  467  507  513  514  516  518  536  545  551  587  594  642  661  699  705  720  780  784  811  819  823  825  834  858  861  887  894  909  926  968  975  984  990  1000  1008  1061  1081  1092  1149  1179  1212  1222  1247  1271  1278  1286  1291  1312  1371  1376  1380  1389  1408  1414
 6  7  10  52  58  65  93  116  127  148  165  188  204  212  242  263  281  289  290  317  319  343  344  371  383  409  443  445  447  463  476  519  553  557  565  572  580  608  638  662  665  706  718  770  811  831  847  854  863  872  891  893  914  946  954  994  1009  1060  1079  1087  1177  1199  1214  1244  1268  1276  1319  1341  1368  1398  1405  1436  1453  1467  1471
 12  16  20  69  106  130  159  163  165  176  184  215  288  290  313  322  349  368  406  419  422  469  487  498  517  616  621  629  651  676  693  707  710  743  792  803  821  831  835  836  850  866  888  892  897  919  938  946  958  965  969  1023  1028  1042  1076  1125  1127  1135  1149  1163  1220  1262  1263  1283  1311  1312  1339  1342  1403  1422  1429  1468  1472  1485  1488
 53  102  110  122  127  169  178  183  196  268  269  276  291  304  311  356  367  398  439  440  469  487  509  536  555  567  584  588  610  639  652  661  699  715  735  775  819  874  879  904  925  927  935  960  967  1033  1074  1079  1108  1110  1114  1116  1138  1141  1146  1156  1164  1174  1178  1196  1238  1245  1265  1268  1323  1324  1342  1370  1371  1376  1404  1442  1453  1472  1486
 17  27  47  62  63  101  105  122  136  216  238  240  246  268  288  319  351  360  382  402  436  464  467  468  561  595  603  624  651  681  711  724  740  750  770  821  837  842  883  906  926  933  941  954  955  994  1044  1056  1073  1075  1096  1130  1156  1168  1200  1208  1242  1253  1267  1274  1280  1291  1297  1342  1346  1360  1370  1371  1380  1386  1395  1454  1457  1468  1498
 101  106  109  140  142  164  175  177  204  212  252  259  266  314  403  405  409  416  439  465  472  501  528  539  548  567  654  661  669  678  690  708  722  726  734  757  800  816  845  860  870  895  900  903  911  924  937  940  1005  1027  1031  1043  1090  1106  1138  1171  1185  1200  1235  1259  1293  1317  1349  1366  1388  1419  1422  1433  1445  1461  1467  1470  1473  1474  1488
 21  24  41  98  146  150  192  200  215  224  236  256  262  271  272  293  319  337  347  365  440  442  460  473  483  522  529  557  568  593  599  635  641  682  730  733  786  795  825  828  859  862  898  924  952  963  975  978  991  992  996  1002  1015  1031  1060  1066  1075  1182  1206  1212  1218  1255  1261  1268  1278  1289  1300  1307  1409  1416  1419  1431  1450  1477  1479
 11  51  73  74  118  129  131  167  187  203  218  249  264  266  267  282  315  323  324  328  330  341  368  378  386  396  402  484  496  518  520  529  545  554  595  622  677  741  743  772  820  849  870  871  894  898  928  944  954  955  961  965  980  996  1002  1027  1112  1128  1137  1142  1167  1168  1203  1209  1242  1267  1268  1345  1373  1406  1437  1442  1445  1472  1494
 41  43  56  70  86  106  128  139  142  167  182  197  220  224  242  251  258  276  291  293  299  323  352  413  421  432  441  503  504  516  556  591  598  600  614  622  657  675  717  738  767  811  817  827  858  861  879  918  930  954  963  987  1096  1104  1131  1154  1172  1219  1226  1279  1284  1285  1291  1296  1336  1341  1351  1384  1397  1429  1435  1437  1461  1486  1491
 17  22  24  60  88  130  164  171  183  194  198  240  271  281  304  330  333  340  368  414  449  464  488  497  501  517  528  536  544  647  708  711  731  753  799  830  899  907  911  923  929  965  971  977  1010  1023  1028  1031  1046  1055  1062  1069  1182  1188  1221  1234  1242  1249  1250  1252  1262  1269  1296  1303  1326  1360  1366  1369  1374  1383  1412  1434  1454  1496  1499
 0  7  51  55  121  167  195  211  219  225  240  246  282  294  323  339  346  361  382  396  420  448  453  470  523  546  580  590  595  611  627  641  650  677  684  771  775  815  818  849  859  871  891  898  903  932  945  947  968  969  988  994  1002  1041  1094  1098  1101  1107  1127  1155  1169  1177  1223  1231  1280  1288  1324  1325  1411  1447  1451  1466  1474  1482  1496
 29  45  95  98  101  114  117  160  197  227  236  269  279  299  305  377  399  401  404  421  422  431  449  505  575  579  597  652  667  670  682  683  699  702  707  750  759  761  784  813  814  829  833  873  876  877  904  920  923  965  980  990  1031  1034  1053  1055  1062  1063  1098  1136  1176  1183  1184  1194  1230  1253  1274  1283  1298  1335  1369  1410  1417  1434  1471
 50  74  108  117  139  180  199  203  213  230  233  241  247  250  255  271  272  295  316  318  331  362  408  415  453  470  507  526  551  598  628  633  652  658  666  725  727  730  737  754  761  792  794  813  853  863  866  941  947  964  967  975  1015  1021  1041  1076  1167  1184  1185  1205  1244  1264  1270  1271  1315  1319  1321  1326  1331  1363  1365  1382  1396  1404  1405
 36  64  93  125  139  191  205  262  264  268  294  298  311  320  328  329  333  362  388  414  421  447  451  463  501  511  530  536  569  588  597  624  663  667  675  688  710  741  770  775  798  801  805  824  838  848  899  917  952  957  1058  1116  1117  1132  1133  1172  1173  1181  1185  1190  1203  1240  1274  1291  1305  1310  1312  1318  1366  1415  1423  1436  1456  1459  1468
 1  40  43  50  52  88  223  232  248  251  252  258  267  307  319  320  355  359  443  456  459  460  466  467  476  485  536  541  549  554  561  633  637  652  658  662  663  705  707  731  734  735  756  769  794  814  850  886  891  899  905  935  944  951  981  1006  1043  1077  1121  1185  1203  1277  1279  1281  1282  1377  1435  1438  1439  1446  1453  1462  1465  1475  1494
 17  30  36  37  84  105  106  111  118  121  135  155  165  179  238  302  313  318  367  400  430  439  457  487  518  541  572  600  621  635  662  674  677  700  705  706  735  737  753  777  805  825  827  851  863  876  888  903  905  934  968  976  977  980  986  1014  1059  1077  1100  1148  1167  1188  1243  1255  1262  1293  1299  1321  1340  1345  1386  1417  1438  1474  1493
 27  44  72  186  211  218  226  230  245  254  263  268  290  308  324  366  373  376  406  407  451  452  457  465  467  498  508  558  595  652  668  674  682  696  703  711  752  830  869  873  891  907  910  915  922  934  983  997  1021  1027  1056  1076  1101  1178  1179  1210  1248  1253  1270  1279  1280  1291  1306  1311  1327  1335  1360  1401  1419  1425  1427  1428  1441  1457  1459
 19  28  35  53  68  84  91  114  115  122  134  169  189  220  223  226  237  243  245  255  313  350  355  356  364  427  514  540  556  583  591  627  683  747  749  767  775  789  795  815  853  856  867  919  936  950  951  955  968  972  976  1008  1012  1021  1027  1040  1051  1063  1102  1176  1210  1214  1227  1232  1236  1246  1265  1272  1289  1321  1325  1332  1356  1362  1498
 28  72  77  89  93  102  124  154  160  183  205  211  214  225  240  244  246  266  286  306  322  329  330  350  359  364  376  379  391  459  503  544  561  620  621  638  653  658  685  711  740  749  761  782  783  827  858  889  930  932  945  949  997  1045  1054  1058  1105  1119  1124  1146  1164  1229  1248  1256  1286  1344  1358  1369  1379  1380  1453  1456  1466  1468  1470
 4  10  22  82  90  121  148  193  196  233  254  282  284  297  301  306  307  396  428  436  443  469  489  526  552  574  592  604  632  654  665  672  679  701  703  744  761  781  809  825  843  884  917  927  948  981  1006  1017  1018  1100  1106  1121  1132  1149  1160  1175  1232  1234  1250  1254  1280  1283  1300  1311  1359  1393  1400  1404  1414  1422  1430  1432  1439  1465  1467
 21  44  61  82  117  122  132  135  162  171  221  222  226  265  277  279  284  285  316  318  325  347  380  389  415  423  447  483  489  510  533  594  610  662  680  713  727  738  785  797  800  809  843  866  867  870  889  890  900  907  959  976  979  1011  1051  1078  1093  1094  1155  1168  1216  1218  1291  1301  1336  1347  1398  1399  1402  1406  1428  1475  1476  1486  1496
 14  26  28  77  81  88  114  129  160  170  191  196  216  243  257  264  266  329  351  354  356  377  398  499  500  523  558  572  574  629  634  653  684  722  728  784  788  808  810  817  824  826  833  851  854  876  895  914  967  970  1014  1047  1063  1086  1126  1128  1129  1180  1193  1214  1236  1254  1255  1266  1283  1286  1300  1311  1351  1352  1363  1383  1407  1416  1474
 34  62  81  97  112  122  144  154  164  190  215  223  244  254  275  278  279  327  367  385  402  408  423  436  475  497  501  515  516  518  529  566  585  622  643  653  666  681  682  690  702  734  741  748  767  815  822  823  834  839  867  888  889  926  1001  1036  1051  1066  1070  1097  1113  1115  1138  1241  1268  1271  1346  1364  1365  1371  1401  1459  1462  1470  1473
 91  106  111  123  158  193  223  224  246  249  256  260  293  311  337  351  354  363  367  373  393  405  418  425  460  498  527  561  566  599  604  606  607  615  654  660  672  703  725  752  774  775  783  786  818  895  918  930  947  950  981  1046  1069  1076  1087  1176  1187  1215  1237  1283  1306  1317  1322  1336  1348  1352  1371  1376  1423  1448  1472  1477  1480  1491  1493
 6  14  17  24  61  72  136  157  162  177  210  262  264  265  318  351  381  392  410  421  443  468  480  492  521  559  573  575  579  596  623  638  640  642  666  674  707  731  732  734  763  775  785  787  793  798  799  861  870  883  899  1011  1039  1047  1061  1110  1117  1138  1140  1141  1224  1238  1298  1340  1342  1345  1359  1406  1437  1440  1443  1455  1460  1462  1478
 8  46  55  126  145  163  168  199  218  233  234  245  260  274  292  293  303  316  319  326  361  380  389  487  499  530  542  547  562  574  577  605  631  685  692  712  715  763  773  776  781  793  825  884  892  918  934  951  956  988  1011  1014  1019  1022  1025  1058  1081  1085  1098  1121  1129  1189  1237  1239  1342  1363  1369  1387  1392  1412  1443  1467  1468  1477  1480
 24  77  145  151  155  165  166  173  227  270  286  321  340  352  365  366  368  371  379  385  422  437  477  509  516  520  542  554  588  604  617  627  630  657  714  742  783  790  796  810  844  847  851  858  879  881  925  927  975  988  1000  1025  1026  1045  1065  1096  1142  1151  1166  1181  1196  1227  1232  1235  1236  1268  1279  1284  1289  1312  1344  1385  1392  1407  1497
 16  23  41  69  87  134  137  165  195  201  204  223  231  239  358  374  421  433  449  471  478  486  496  509  621  624  626  640  658  659  684  694  743  753  826  852  933  944  948  949  953  969  981  986  1002  1004  1030  1074  1088  1102  1116  1126  1132  1141  1144  1164  1176  1192  1195  1219  1244  1256  1266  1269  1290  1314  1345  1352  1355  1420  1427  1441  1444  1464  1499
 20  22  29  56  59  66  87  107  119  203  206  223  238  259  282  313  314  325  381  424  427  457  489  501  543  557  562  564  566  623  638  665  668  682  690  692  722  789  792  809  812  845  849  858  878  895  907  932  945  954  989  999  1014  1017  1022  1030  1046  1058  1077  1088  1107  1109  1110  1131  1145  1227  1228  1301  1332  1357  1367  1395  1398  1404  1477
 32  76  77  82  102  103  152  192  201  205  247  258  277  303  312  326  331  361  380  404  416  453  456  483  492  520  521  539  544  551  571  587  602  611  618  632  638  655  688  692  708  742  743  781  808  816  820  849  885  894  929  965  989  990  1048  1072  1079  1086  1173  1196  1203  1225  1236  1293  1302  1304  1331  1332  1376  1411  1412  1421  1453  1466  1495
 15  18  43  49  58  73  76  87  115  154  171  209  220  226  251  271  285  312  315  369  395  427  429  449  508  509  515  523  530  552  610  632  646  684  720  723  752  757  761  773  806  837  879  906  919  945  974  979  994  1014  1041  1065  1069  1071  1087  1091  1095  1098  1104  1106  1173  1176  1189  1191  1195  1227  1229  1235  1242  1288  1427  1443  1482  1490  1492
 39  69  76  88  144  188  191  203  211  281  286  291  325  338  348  351  373  394  422  476  478  484  500  503  564  581  597  610  619  658  659  672  683  689  699  708  712  714  725  735  778  783  804  873  876  897  914  939  942  988  1012  1018  1083  1091  1093  1103  1134  1162  1167  1193  1248  1263  1288  1320  1331  1345  1364  1385  1387  1389  1390  1400  1416  1465  1468
 2  16  80  108  117  131  172  185  216  233  238  244  263  267  313  317  341  350  355  364  413  439  443  454  463  484  626  628  634  656  680  703  731  735  736  809  839  874  900  936  945  951  996  1009  1014  1053  1066  1069  1086  1098  1120  1132  1173  1203  1212  1234  1245  1253  1273  1278  1306  1313  1323  1324  1367  1371  1383  1396  1407  1411  1415  1440  1455  1475  1494
 5  22  36  72  85  114  206  216  230  238  239  274  304  314  316  340  354  358  374  398  401  429  440  452  460  471  497  509  510  516  532  540  542  562  594  602  668  671  722  759  796  849  883  885  908  941  960  961  1016  1048  1058  1076  1100  1157  1183  1188  1225  1267  1271  1302  1319  1334  1337  1374  1383  1386  1408  1419  1425  1450  1452  1453  1491  1495  1496
