23 74 120 407 436 439 446 461 467 472 474 475 516 571 613 
26 75 223 412 433 440 454 462 467 472 475 536 571 613 
34 76 375 408 432 441 446 465 467 473 475 516 580 613 
59 75 286 417 438 440 449 462 467 472 475 511 571 613 
30 76 332 407 436 440 449 462 467 472 516 571 614 
36 77 90 408 432 441 446 465 467 473 475 516 571 613 
11 76 240 407 436 439 446 461 467 473 475 516 571 613 
27 76 390 408 432 440 452 462 467 472 475 521 571 613 
15 76 148 409 429 443 450 461 468 473 475 518 571 613 
7 76 239 412 433 439 451 461 467 473 475 506 571 613 
18 76 395 408 432 439 451 461 467 473 475 500 571 613 
25 75 288 408 432 440 451 466 467 473 475 516 572 613 
15 76 254 408 432 439 450 464 467 473 475 506 571 613 
26 76 113 412 433 439 446 464 467 473 475 516 571 613 
19 76 93 410 437 439 449 461 467 472 475 521 571 614 
39 76 361 408 432 443 446 461 467 473 475 501 571 613 
20 74 269 408 432 445 447 461 467 473 475 516 571 613 
49 75 224 408 432 440 447 462 467 472 475 535 571 614 
22 78 222 412 433 439 450 461 467 472 475 488 571 613 
46 76 266 412 433 445 450 461 467 473 475 496 571 613 
38 80 222 417 438 440 449 462 467 472 475 536 571 614 
33 76 202 408 432 441 446 461 467 472 475 516 571 613 
18 76 263 408 432 440 446 463 467 473 475 516 571 613 
16 76 288 408 432 439 448 464 467 473 475 516 571 613 
35 80 303 410 437 440 447 462 467 472 475 526 571 614 
32 75 386 412 433 440 447 462 467 472 475 536 571 613 
14 76 342 408 432 440 446 462 467 472 475 516 575 613 
36 77 280 408 432 441 446 461 467 473 475 519 571 613 
12 75 296 412 433 439 453 461 467 472 516 571 613 
13 76 175 408 432 440 452 462 469 472 475 516 571 613 
22 76 113 407 436 439 446 461 467 473 475 526 571 613 
41 76 193 408 432 440 451 462 467 472 475 526 571 614 
27 77 376 407 436 440 449 462 467 472 475 516 571 614 
21 74 188 412 433 443 446 461 467 472 475 516 571 613 
14 76 307 408 432 440 452 462 467 472 475 516 571 613 
37 76 132 408 432 440 453 462 467 472 475 524 571 614 
53 79 270 414 434 445 457 461 467 473 475 477 571 613 
57 76 86 408 432 445 450 461 467 473 475 513 571 613 
6 80 209 412 433 439 452 464 467 472 475 511 571 613 
15 76 219 408 432 439 451 461 467 473 475 521 571 613 
22 76 261 407 436 440 449 462 467 472 516 571 614 
34 75 368 412 433 440 452 462 467 472 475 511 571 613 
21 76 384 412 433 440 446 462 467 472 475 513 571 613 
28 78 387 407 436 441 458 461 467 472 475 516 571 613 
31 76 278 407 436 439 447 465 468 473 475 521 571 613 
11 76 166 412 433 440 450 462 467 472 475 516 571 613 
12 76 204 413 435 439 450 461 467 473 475 553 571 613 
9 76 359 408 432 439 456 461 468 473 475 516 571 613 
4 76 304 412 433 439 450 465 467 473 475 516 571 613 
35 78 209 407 436 440 446 462 467 472 475 516 571 614 
30 76 176 407 436 440 451 462 467 472 516 571 614 
51 76 232 407 436 440 458 462 467 472 475 483 571 614 
31 76 384 408 432 440 453 462 467 472 475 511 571 613 
26 76 368 408 432 440 451 462 467 472 475 516 571 613 
36 76 255 408 432 439 451 461 467 472 526 571 613 
26 77 212 413 435 441 449 465 469 473 475 516 584 614 
49 79 94 408 432 440 457 462 467 472 475 516 571 614 
5 76 219 412 433 439 454 464 468 472 475 486 571 613 
34 76 129 408 432 440 446 463 467 473 475 516 571 614 
30 76 260 412 433 440 453 462 467 472 475 516 571 613 
31 75 376 407 436 440 451 462 467 472 475 526 571 614 
41 76 249 419 428 440 450 462 467 472 475 516 571 613 
21 76 96 407 436 439 447 461 467 472 475 521 571 613 
34 76 391 408 432 440 452 462 467 472 475 516 571 613 
42 79 245 422 431 440 457 462 467 472 475 516 571 613 
47 75 420 424 445 450 465 467 473 475 506 596 613 
23 76 340 408 432 440 453 462 467 472 475 541 571 613 
30 76 341 410 437 440 449 462 468 472 475 511 571 613 
20 76 162 408 432 440 448 462 467 472 475 516 571 613 
10 76 341 418 425 440 452 462 467 472 526 571 613 
5 76 307 412 433 439 450 461 467 472 475 533 571 613 
25 76 332 413 435 440 456 462 467 472 475 516 571 613 
28 78 94 412 433 439 450 464 468 472 475 516 571 613 
6 76 112 408 432 440 452 462 467 472 475 516 571 613 
13 77 352 412 433 439 459 461 468 472 475 536 571 613 
13 76 391 408 432 439 450 465 468 473 475 516 600 613 
42 80 255 412 433 440 453 463 467 473 475 516 571 614 
20 75 245 417 438 440 449 462 467 472 475 526 571 613 
14 76 287 414 434 440 447 462 467 472 475 524 571 613 
21 76 90 407 436 440 455 462 467 472 475 519 571 614 
13 76 326 414 434 439 455 461 467 472 475 516 571 613 
10 76 279 418 425 439 446 464 467 473 475 516 576 613 
27 76 127 408 432 440 451 462 467 472 475 521 571 613 
33 76 174 408 432 440 452 463 467 473 475 516 571 614 
29 77 342 407 436 440 447 462 467 472 475 516 571 613 
12 76 266 407 436 439 449 461 467 473 475 516 571 613 
4 79 314 412 433 439 457 461 467 473 475 501 571 613 
35 76 245 408 432 441 446 465 467 473 475 516 571 613 
16 76 404 412 433 440 448 462 467 472 475 526 581 614 
8 76 141 408 432 439 455 464 467 473 475 516 571 613 
19 76 169 416 440 449 462 467 472 475 516 571 614 
19 79 361 413 435 439 457 461 467 472 475 531 571 613 
25 74 196 407 436 440 449 462 467 472 475 516 571 614 
32 76 108 407 436 440 452 462 467 472 475 521 571 614 
45 78 144 408 432 445 446 465 467 473 475 511 571 613 
4 76 164 412 433 439 446 464 467 472 475 506 571 613 
11 76 264 408 432 439 451 461 467 472 475 526 571 614 
39 76 171 412 433 440 453 462 467 472 475 500 571 614 
23 76 124 408 432 440 446 462 467 472 475 516 571 614 
1 79 190 419 428 439 457 464 467 472 475 496 571 613 
31 76 325 408 432 440 448 462 467 472 475 516 575 613 
36 76 226 408 432 445 450 465 469 473 475 516 574 614 
8 76 348 408 432 439 451 464 468 473 475 496 571 613 
13 76 343 409 429 439 450 465 468 473 475 516 571 613 
9 76 259 408 432 439 455 466 467 472 475 516 571 613 
4 76 359 412 433 439 455 461 467 473 475 516 571 613 
7 76 339 408 432 439 455 461 468 472 475 511 571 613 
41 76 332 417 438 440 449 462 467 472 475 536 571 613 
35 76 199 414 434 440 449 462 467 472 475 516 571 614 
17 76 101 412 433 439 449 461 467 473 474 475 492 571 613 
23 76 239 407 436 439 449 461 467 472 475 516 571 613 
24 76 309 408 432 440 447 462 467 472 475 516 571 614 
55 76 334 407 436 441 456 464 467 473 474 475 492 571 613 
22 74 93 412 433 440 447 462 467 472 475 516 571 613 
12 74 302 417 438 439 449 465 467 472 475 516 571 613 
41 76 131 410 437 442 449 461 467 473 475 516 571 613 
31 76 104 412 433 441 446 461 467 472 475 516 571 613 
43 74 147 408 432 439 446 464 467 472 475 516 571 613 
10 76 270 408 432 439 451 461 471 472 475 516 571 613 
19 76 253 407 436 439 446 464 467 473 475 516 571 613 
45 80 185 407 436 440 447 462 467 472 475 526 582 614 
1 79 197 409 429 439 457 464 467 473 475 506 571 613 
20 76 209 407 436 440 447 462 469 472 475 536 575 614 
46 79 302 415 426 440 457 462 467 472 474 475 526 571 613 
18 76 399 412 433 439 449 461 467 472 475 526 571 614 
16 80 278 407 436 440 452 462 467 472 475 526 571 614 
26 76 238 408 432 443 451 464 467 473 475 516 571 613 
23 76 265 412 433 440 452 462 467 472 475 516 571 613 
42 76 183 418 425 441 455 461 468 472 475 516 571 613 
45 75 87 408 432 440 454 462 467 472 536 571 614 
24 76 210 419 428 439 452 466 468 472 475 531 571 613 
15 76 104 407 436 439 456 461 467 472 475 513 571 613 
20 76 265 408 432 439 451 461 467 472 475 526 571 613 
7 76 247 412 433 439 455 464 467 472 475 516 571 613 
17 76 148 408 432 439 452 461 467 472 475 517 571 613 
36 76 199 408 432 440 452 462 467 472 475 516 571 614 
6 76 147 408 432 439 450 461 467 473 475 500 571 613 
35 76 281 412 433 441 451 465 467 473 475 516 585 613 
15 77 225 414 434 439 447 461 467 473 475 516 571 613 
33 80 327 408 432 441 447 465 467 473 475 516 571 613 
33 76 232 408 432 440 455 463 468 473 475 516 571 613 
37 77 302 412 433 445 446 461 468 473 475 516 571 613 
36 76 209 408 432 440 447 462 469 472 475 516 600 614 
4 76 398 419 428 439 448 464 467 472 475 516 571 613 
10 76 386 413 435 439 450 464 468 472 475 516 571 613 
45 79 265 408 432 440 457 462 467 472 475 482 571 613 
27 76 298 410 437 439 450 461 467 473 475 506 586 613 
30 80 143 407 436 440 451 462 467 472 475 528 571 613 
27 78 227 414 434 439 446 461 467 473 475 511 571 613 
25 76 146 408 432 441 451 465 468 473 475 516 571 613 
28 75 304 408 432 440 453 462 467 472 475 531 571 613 
38 76 399 408 432 440 454 462 467 472 475 516 571 613 
49 76 274 410 437 440 451 462 467 472 475 516 571 614 
16 76 141 407 436 441 447 465 467 473 475 516 581 613 
9 76 287 412 433 443 446 464 467 472 475 516 571 613 
7 76 95 407 436 439 451 461 467 472 475 526 571 613 
9 78 218 407 436 439 449 461 467 472 475 521 571 613 
3 76 169 412 433 439 448 464 467 472 475 526 571 613 
21 75 188 408 432 440 447 462 467 472 475 536 571 613 
29 76 174 412 433 439 455 464 467 472 475 521 571 613 
21 76 373 408 432 439 451 461 468 472 475 520 571 613 
24 75 333 412 433 441 447 466 467 472 545 583 614 
3 79 267 412 433 439 457 464 467 472 475 516 571 613 
1 76 104 409 429 439 450 464 467 472 475 481 571 613 
11 76 86 407 436 439 456 461 467 473 475 516 571 613 
24 78 347 415 426 440 452 462 468 472 516 575 614 
43 76 303 408 432 441 451 465 467 473 506 571 613 
3 77 306 408 432 439 446 465 468 473 475 516 571 613 
27 76 308 419 428 439 455 461 468 472 475 516 571 613 
26 76 304 419 428 439 453 465 467 472 475 516 571 614 
38 76 386 408 432 440 453 462 468 472 474 475 516 571 613 
38 75 164 410 437 440 451 462 467 472 475 526 571 613 
35 76 316 419 428 440 448 462 467 472 475 521 571 613 
34 76 188 408 432 440 453 462 467 472 475 536 571 614 
24 76 327 408 432 439 446 461 467 473 475 516 571 613 
39 76 359 413 435 440 456 462 467 472 475 501 571 613 
34 76 162 408 432 441 446 461 467 473 475 516 571 613 
15 76 114 408 432 440 452 462 467 472 475 526 571 613 
26 79 107 408 432 441 457 465 468 473 475 508 571 613 
8 76 310 408 432 440 450 462 467 472 475 521 571 614 
14 76 87 409 429 441 451 464 467 472 475 516 571 613 
23 78 373 413 435 440 452 463 467 473 475 526 571 614 
21 76 195 408 432 441 453 461 467 472 475 526 571 613 
17 76 179 408 432 440 453 462 467 472 475 516 571 613 
32 76 363 408 432 445 450 465 467 473 475 516 571 613 
27 80 272 408 432 440 450 462 469 472 475 552 589 613 
23 76 84 407 436 440 449 462 467 472 475 516 571 614 
37 76 93 412 433 440 447 462 467 472 475 521 571 614 
36 75 238 419 428 440 447 462 467 472 475 536 571 613 
12 74 117 412 433 440 446 462 469 472 475 496 571 613 
16 76 127 408 432 439 450 461 467 472 475 528 571 613 
15 76 245 407 436 440 451 462 468 472 475 562 571 614 
15 76 174 407 436 440 449 463 467 473 475 516 571 614 
31 76 164 412 433 439 446 461 467 473 475 516 571 613 
3 79 234 412 433 439 457 464 467 472 475 526 571 613 
24 76 325 414 434 440 448 462 468 472 475 516 571 613 
24 76 280 413 435 439 446 464 467 473 475 521 571 613 
25 76 253 409 429 441 450 461 467 472 475 516 571 613 
37 77 180 408 432 440 446 462 468 472 475 516 571 613 
30 76 185 409 429 441 455 465 470 472 475 519 582 613 
29 80 94 407 436 440 454 462 467 472 474 475 511 571 614 
23 76 351 411 427 440 450 463 468 473 474 475 510 571 613 
3 76 295 408 432 439 455 461 467 472 475 516 571 613 
41 76 238 408 432 440 453 462 467 472 516 571 614 
33 76 199 414 434 440 455 463 467 473 475 516 602 613 
43 76 350 408 432 441 447 461 467 473 475 516 571 613 
16 76 247 414 434 441 451 461 467 472 475 526 571 614 
2 79 229 412 433 439 457 464 467 473 475 491 571 613 
19 74 289 412 433 439 458 461 468 472 475 516 571 613 
42 80 253 419 428 440 453 463 467 473 475 516 571 613 
12 76 396 407 436 439 450 461 467 472 475 519 576 613 
20 77 296 413 435 440 446 463 467 473 475 516 571 614 
25 75 193 410 437 441 449 465 467 473 475 511 571 613 
31 76 115 408 432 440 451 462 467 472 475 516 571 614 
34 80 242 408 432 440 452 462 467 472 536 571 613 
45 79 372 408 432 440 457 462 467 472 475 492 571 613 
20 76 364 408 432 440 447 462 467 472 475 526 571 614 
22 76 86 414 434 441 452 461 467 472 475 516 571 613 
40 75 197 408 432 440 450 462 467 472 536 571 614 
34 76 87 414 434 440 453 462 467 472 475 521 571 613 
29 75 326 412 433 440 451 462 467 472 474 475 516 571 613 
28 75 170 408 432 440 447 462 467 472 475 542 571 613 
35 76 253 412 433 440 447 462 467 472 475 521 571 614 
28 80 303 412 433 440 447 462 467 472 475 526 571 614 
9 76 351 408 432 441 452 461 467 472 475 526 571 613 
44 76 254 409 429 445 453 465 468 472 475 516 571 613 
1 79 364 419 428 439 457 464 467 472 475 506 571 613 
33 80 174 410 437 440 447 462 467 472 475 526 571 614 
30 76 406 408 432 440 452 462 468 472 475 536 571 614 
40 76 357 408 432 445 446 465 468 473 475 514 571 613 
9 76 298 408 432 441 452 461 467 472 474 475 521 571 613 
6 76 356 412 433 439 453 461 467 472 475 516 571 613 
60 79 289 408 432 445 457 461 468 473 475 478 571 613 
25 80 136 417 438 440 449 462 467 472 475 536 571 614 
32 80 266 408 432 440 447 462 467 472 475 516 571 614 
30 76 215 419 428 439 455 461 468 472 475 516 571 613 
14 76 244 412 433 439 452 461 467 472 475 516 571 614 
23 76 106 408 432 440 453 462 467 472 475 516 571 614 
24 76 144 419 428 441 452 461 470 472 475 516 571 613 
54 77 218 408 432 440 446 462 468 472 475 516 571 613 
19 76 115 412 433 440 452 462 467 472 521 571 613 
33 76 144 410 437 441 447 461 467 473 475 549 571 613 
8 76 104 414 434 439 458 461 467 472 475 536 571 613 
24 76 303 413 435 440 449 462 467 472 475 512 571 614 
45 76 171 417 438 440 453 462 467 472 475 481 571 614 
9 76 143 407 436 439 449 464 469 472 475 516 571 613 
12 78 296 407 436 439 449 461 467 473 475 516 571 613 
53 74 287 410 437 440 449 462 467 472 475 487 571 613 
6 76 286 412 433 439 448 464 467 473 475 512 571 613 
31 76 93 408 432 440 446 462 467 472 475 514 571 613 
22 76 124 408 432 441 450 465 467 473 475 524 571 613 
10 76 252 414 434 439 446 464 467 473 475 516 571 613 
1 76 273 409 429 439 446 464 469 473 475 500 571 613 
17 75 306 412 433 439 450 461 467 472 475 511 571 613 
27 75 94 408 432 442 452 461 467 472 475 516 571 613 
42 76 324 414 434 440 452 462 467 472 475 516 571 614 
37 80 332 408 432 440 451 462 467 472 475 516 571 614 
10 76 325 408 432 439 452 461 467 472 475 501 571 613 
27 78 348 407 436 440 449 462 468 472 475 516 571 614 
15 76 288 419 428 440 454 462 467 472 475 516 576 613 
14 76 110 408 432 439 446 465 467 472 518 571 613 
9 76 239 408 432 439 450 464 467 473 475 501 571 613 
41 77 341 408 432 441 446 465 467 473 475 516 571 613 
21 76 242 410 437 441 447 465 467 472 475 536 571 614 
16 76 386 412 433 440 451 462 467 472 475 524 571 613 
10 76 144 408 432 441 447 461 467 473 475 517 571 613 
29 76 147 408 432 440 446 462 467 472 475 516 571 614 
37 74 211 408 432 440 446 462 467 472 475 511 571 614 
11 76 84 408 432 439 448 466 470 472 475 516 571 613 
12 80 288 409 429 440 452 462 467 472 475 526 571 614 
16 76 122 409 429 441 451 461 467 472 475 519 571 614 
19 76 256 407 436 441 451 461 467 473 541 571 613 
20 75 147 412 433 440 447 462 467 472 475 531 571 614 
3 76 302 412 433 439 446 461 467 472 475 516 571 613 
21 80 385 407 436 440 447 462 467 472 475 553 571 614 
33 76 106 412 433 441 455 461 467 472 474 475 521 571 613 
4 76 90 412 433 439 450 461 467 472 475 521 571 613 
48 80 245 407 436 440 447 462 467 472 475 531 571 614 
44 79 348 410 437 440 457 462 467 472 475 516 571 613 
16 76 173 413 435 440 452 462 467 472 475 518 571 613 
42 74 105 408 432 440 447 462 467 472 475 516 571 613 
26 76 315 408 432 440 451 462 467 472 475 526 571 613 
4 76 392 412 433 439 446 461 468 473 475 490 571 613 
26 74 395 412 433 440 446 462 468 472 475 516 571 613 
9 76 302 412 433 442 449 465 468 472 475 516 571 613 
14 75 225 414 434 440 449 462 467 472 475 541 571 614 
21 80 296 407 436 440 449 462 467 472 475 511 571 614 
50 75 351 414 434 440 449 462 467 472 475 526 571 613 
43 80 174 407 436 440 447 462 467 472 475 516 580 614 
28 76 174 407 436 441 450 461 469 472 475 516 599 613 
30 76 211 408 432 440 446 462 467 472 475 534 571 614 
43 76 343 407 436 440 446 463 467 473 474 475 506 571 613 
9 76 292 407 436 439 447 464 467 472 476 516 571 613 
1 78 90 411 427 439 450 464 468 472 475 485 571 613 
31 78 316 407 436 440 458 462 467 472 475 516 571 613 
31 74 193 411 427 441 450 461 467 473 475 516 571 613 
14 76 90 412 433 441 447 465 467 473 475 516 571 613 
4 76 231 412 433 439 454 464 467 473 475 516 571 613 
10 78 222 407 436 439 449 461 467 472 531 571 613 
4 76 304 412 433 439 448 461 468 472 475 491 571 613 
17 76 214 408 432 441 450 465 467 472 475 516 571 613 
32 76 244 408 432 440 455 462 467 472 475 516 571 613 
36 76 167 407 436 440 447 462 467 472 475 526 571 614 
21 76 86 408 432 441 447 465 467 473 475 488 571 613 
31 76 304 408 432 440 452 462 468 472 475 516 571 613 
24 76 127 419 428 440 455 462 467 472 475 516 571 614 
32 76 174 410 437 441 447 465 467 473 475 516 571 614 
33 76 315 419 428 440 453 462 468 472 475 518 571 614 
34 76 117 412 433 441 450 461 467 473 475 516 571 613 
14 76 272 413 435 439 449 461 467 473 475 516 571 613 
18 76 171 412 433 440 447 462 467 472 475 516 571 613 
27 76 119 408 432 440 455 462 467 472 475 516 571 613 
6 76 296 419 428 440 455 463 467 473 475 516 571 613 
19 76 332 408 432 443 450 461 468 472 475 516 571 613 
10 74 272 408 432 441 446 464 467 473 475 506 571 613 
46 76 216 417 438 440 449 462 467 472 545 571 613 
23 78 281 408 432 443 458 461 467 472 475 516 571 613 
43 78 222 412 433 440 452 462 467 472 475 516 571 613 
53 79 401 418 425 441 457 461 467 472 475 516 571 613 
11 76 225 407 436 440 452 462 467 472 475 516 571 613 
1 76 219 419 428 439 451 464 467 472 475 506 571 613 
22 76 245 407 436 440 446 462 467 472 475 516 571 613 
25 76 172 412 433 440 452 462 467 472 526 571 614 
11 76 201 419 428 439 455 465 467 473 475 516 571 613 
7 76 279 408 432 439 446 464 467 473 475 516 571 613 
1 76 180 419 428 439 448 464 467 472 475 500 571 613 
40 76 167 415 426 441 455 461 467 473 475 516 571 613 
8 76 295 412 433 439 446 461 467 473 475 516 571 613 
46 76 185 416 440 449 462 467 472 475 516 575 614 
28 76 191 422 431 441 453 465 468 472 475 516 571 613 
7 76 358 407 436 439 446 461 467 472 475 506 571 613 
25 75 270 408 432 439 451 461 467 472 475 526 575 613 
9 76 373 408 432 439 453 461 467 472 475 541 571 613 
5 76 307 412 433 439 450 466 468 473 475 484 571 613 
2 76 286 422 431 439 448 464 467 472 475 482 571 613 
29 76 204 412 433 440 452 462 467 472 475 516 571 613 
59 79 157 407 436 445 457 461 467 473 475 492 571 614 
35 76 209 415 426 440 458 462 467 472 475 516 571 613 
26 77 193 408 432 443 450 466 468 473 475 516 571 613 
31 76 157 412 433 439 450 461 468 473 475 511 603 613 
13 76 157 412 433 440 454 462 467 472 475 516 571 613 
17 76 121 409 429 439 450 461 468 472 475 516 571 613 
27 78 214 407 436 440 452 462 467 472 475 516 571 613 
4 79 239 412 433 439 457 464 467 472 475 492 571 613 
3 79 113 407 436 439 457 464 468 473 475 516 573 613 
28 76 296 413 435 440 452 462 467 472 516 571 614 
8 76 273 412 433 439 450 464 467 472 475 506 571 613 
3 76 174 412 433 439 448 464 467 472 475 516 571 613 
33 79 327 419 428 443 457 464 467 472 474 475 516 571 613 
36 76 286 414 434 440 446 462 467 472 475 516 571 613 
22 75 326 408 432 439 454 461 467 472 475 528 571 613 
8 74 199 412 433 439 456 461 467 472 475 526 571 613 
16 78 314 407 436 439 449 461 467 472 475 526 571 613 
56 79 294 408 432 445 457 461 467 473 475 484 571 613 
10 76 334 408 432 440 451 462 467 472 475 526 571 614 
15 76 227 407 436 439 451 464 469 472 475 516 575 613 
13 76 278 407 436 440 451 462 467 472 475 526 571 613 
23 76 176 408 432 441 446 461 467 472 475 516 571 614 
32 75 114 408 432 440 454 462 467 472 475 526 571 613 
24 76 147 412 433 440 452 462 467 472 475 521 571 614 
35 76 116 412 433 441 447 465 467 472 475 521 604 613 
12 75 174 408 432 441 452 464 467 472 475 516 571 613 
6 76 227 408 432 439 447 464 467 473 475 496 571 613 
7 76 171 407 436 439 446 461 467 473 475 516 571 613 
49 76 286 412 433 440 458 462 467 472 475 492 571 613 
10 78 104 407 436 440 449 462 467 472 475 516 571 613 
4 79 286 412 433 439 457 464 467 472 475 526 571 613 
39 76 143 410 437 440 449 462 467 472 475 526 575 614 
22 75 359 407 436 440 450 462 467 472 475 486 571 613 
17 76 202 408 432 439 449 461 467 472 475 536 571 614 
17 78 169 408 432 440 446 463 467 473 475 536 571 613 
21 76 407 436 439 451 461 468 473 475 516 571 613 
3 76 244 409 429 439 455 464 467 472 475 536 571 613 
8 76 296 407 436 439 451 461 467 472 475 526 571 613 
14 76 86 409 429 440 452 462 467 472 475 521 571 613 
41 74 115 408 432 441 447 461 467 473 475 526 571 613 
6 74 245 412 433 439 449 464 467 473 475 496 571 613 
41 76 307 408 432 440 455 462 468 472 475 516 571 614 
30 74 338 408 432 440 456 462 467 472 475 516 571 613 
51 76 359 408 432 440 446 462 467 472 475 511 571 613 
19 79 399 408 432 439 457 465 468 473 475 516 571 613 
31 76 146 408 432 443 452 464 467 472 475 516 571 613 
23 76 383 419 428 440 452 462 467 472 475 516 571 613 
34 76 84 412 433 441 450 465 469 472 475 516 584 613 
42 75 290 422 431 441 451 461 467 473 475 528 571 613 
20 76 126 413 435 440 449 463 467 473 475 506 571 614 
29 76 104 410 437 440 449 462 467 472 475 512 580 614 
38 76 108 408 432 440 455 462 467 472 475 516 571 614 
10 76 215 407 436 439 446 464 467 472 475 506 571 613 
44 76 108 408 432 440 449 462 467 472 475 516 571 614 
30 76 376 417 438 440 449 462 467 472 475 536 571 614 
10 76 357 412 433 440 447 463 467 473 475 511 571 613 
16 76 381 409 429 439 452 466 467 472 475 516 571 613 
22 78 149 408 432 440 453 462 467 472 475 516 571 613 
32 75 112 412 433 440 451 462 467 472 475 545 571 614 
28 75 245 408 432 440 447 462 467 472 521 571 614 
21 76 116 408 432 439 450 464 469 473 475 516 584 613 
28 76 199 412 433 440 447 462 467 472 475 516 571 613 
15 76 243 408 432 439 450 461 471 473 475 511 571 613 
45 75 218 417 438 440 449 462 467 472 475 511 571 614 
35 76 174 408 432 440 452 462 467 472 475 516 571 613 
36 76 200 407 436 440 451 463 467 473 475 536 571 614 
29 76 392 408 432 440 455 463 467 473 516 571 613 
20 79 279 413 435 440 457 463 468 473 475 497 593 613 
23 76 362 409 429 440 450 462 467 472 474 475 545 576 613 
51 78 327 408 432 441 450 461 467 473 475 500 571 613 
24 74 372 413 435 440 446 462 467 472 475 516 571 614 
11 76 174 418 425 439 454 461 467 472 475 511 576 613 
21 76 386 420 424 440 455 462 467 472 475 516 576 613 
41 76 243 412 433 440 447 462 467 472 475 526 571 614 
11 76 342 419 428 441 450 461 467 473 475 516 571 613 
12 76 132 408 432 439 451 461 467 473 474 475 524 571 613 
18 80 243 407 436 440 449 462 467 472 475 536 571 614 
38 76 285 408 432 440 455 462 467 472 475 526 571 614 
36 76 213 408 432 441 450 466 468 473 475 514 571 613 
26 76 343 407 436 440 449 462 467 472 475 521 571 614 
32 76 174 410 437 440 449 462 467 472 475 516 571 614 
49 74 287 410 437 440 449 462 467 472 475 511 571 614 
39 75 108 417 438 440 449 463 467 473 475 486 571 613 
55 80 185 408 432 440 446 463 467 473 475 496 571 614 
17 76 310 412 433 440 455 462 468 472 475 516 571 613 
14 76 99 408 432 440 451 462 467 472 475 516 571 613 
19 76 169 407 436 440 447 462 467 472 475 531 571 614 
43 76 195 419 428 441 446 461 468 473 475 516 571 613 
3 76 359 412 433 439 448 464 467 472 475 496 571 613 
20 75 188 411 427 440 452 462 467 472 475 506 571 613 
10 75 219 408 432 439 451 464 467 472 475 516 571 613 
18 78 280 408 432 440 458 462 467 472 475 516 571 613 
25 76 391 408 432 440 452 462 468 472 475 516 571 614 
28 76 170 407 436 440 449 462 467 472 475 526 585 614 
10 79 291 408 432 443 457 465 467 473 475 516 571 613 
31 76 275 408 432 440 452 462 467 472 475 524 571 613 
2 76 296 412 433 439 451 464 467 472 475 492 571 613 
39 75 245 419 428 440 452 462 467 472 475 494 571 613 
33 78 149 408 432 440 452 462 467 472 516 571 613 
28 76 154 407 436 440 447 462 467 472 475 516 571 614 
27 76 253 407 436 439 449 461 467 472 475 516 571 613 
46 76 337 415 426 440 458 462 467 472 475 516 572 613 
28 76 397 408 432 440 448 462 468 472 475 516 571 613 
23 79 116 408 432 441 457 465 467 473 475 516 571 613 
34 80 214 412 433 440 451 462 467 472 475 536 571 614 
19 76 149 409 429 439 451 461 467 472 475 521 571 613 
36 76 136 408 432 440 446 462 467 472 475 516 571 613 
30 76 144 417 438 440 449 462 467 472 475 536 571 614 
28 76 104 413 435 440 451 462 467 472 475 516 571 614 
27 76 124 412 433 439 447 465 467 472 475 526 571 613 
35 76 171 415 426 440 452 462 467 472 474 475 516 571 613 
4 76 245 412 433 439 451 464 467 472 475 496 571 613 
31 76 231 413 435 440 446 463 467 473 475 516 585 614 
27 76 99 410 437 441 447 465 467 472 475 526 571 613 
48 79 225 408 432 440 457 462 467 472 475 516 575 614 
8 76 99 412 433 439 452 461 467 472 475 516 571 613 
11 77 174 412 433 440 452 462 467 472 475 526 571 613 
16 76 391 408 432 440 453 462 467 472 475 516 571 613 
21 76 223 408 432 441 450 465 467 473 475 488 571 613 
10 76 308 408 432 440 455 462 467 472 475 536 571 613 
27 76 244 407 436 440 447 462 467 472 475 536 571 614 
34 76 193 408 432 440 455 463 467 473 475 516 571 613 
4 75 289 408 432 439 453 464 467 472 475 553 571 613 
21 76 259 408 432 440 447 462 467 472 521 571 614 
27 76 99 408 432 439 450 461 468 473 475 521 571 613 
21 76 232 408 432 440 447 462 467 472 526 571 614 
37 76 167 411 427 441 450 461 467 473 475 512 581 613 
28 76 196 416 440 449 462 467 472 475 516 571 614 
9 76 86 408 432 439 450 461 467 473 475 516 571 613 
1 76 147 409 429 439 446 464 467 473 475 496 571 613 
3 76 381 408 432 439 451 464 467 472 475 526 571 613 
37 74 341 408 432 440 447 463 467 473 475 516 571 614 
28 76 204 412 433 440 451 462 467 472 475 526 571 613 
35 76 390 408 432 440 455 462 468 472 516 571 614 
33 76 90 408 432 440 447 463 467 473 475 519 571 613 
19 76 173 412 433 440 448 462 467 472 475 516 571 613 
28 76 280 408 432 441 452 461 467 472 475 521 571 613 
38 76 245 410 437 440 449 462 467 472 475 536 571 613 
21 76 325 412 433 441 446 465 468 473 475 511 571 613 
2 76 104 412 433 439 450 464 467 473 475 491 571 613 
8 76 334 412 433 440 448 462 467 472 475 516 571 613 
13 76 157 408 432 441 452 461 467 473 475 526 571 613 
6 79 382 412 433 441 457 461 467 473 475 511 571 613 
19 76 227 408 432 439 455 461 467 472 475 516 571 613 
40 76 256 408 432 440 452 462 467 472 475 524 571 614 
16 79 212 415 426 445 457 461 467 473 475 516 571 613 
8 76 115 407 436 439 455 461 469 472 475 521 599 613 
